YR,DOY,HR,Date,AT-1m,P (cm)
2012,280,100,10/6/12,-8.53,0
2012,280,200,10/6/12,-9.29,0
2012,280,300,10/6/12,-9.25,0
2012,280,400,10/6/12,-9.22,0
2012,280,500,10/6/12,-9.34,0
2012,280,600,10/6/12,-9.53,0
2012,280,700,10/6/12,-9.83,0
2012,280,800,10/6/12,-10.22,0
2012,280,900,10/6/12,-9.66,0
2012,280,1000,10/6/12,-9.08,0
2012,280,1100,10/6/12,-8.87,0
2012,280,1200,10/6/12,-9.61,0
2012,280,1300,10/6/12,-9.87,0
2012,280,1400,10/6/12,-9.4,0
2012,280,1500,10/6/12,-9.51,0
2012,280,1600,10/6/12,-10.01,0
2012,280,1700,10/6/12,-10.14,0
2012,280,1800,10/6/12,-10.34,0
2012,280,1900,10/6/12,-10.3,0
2012,280,2000,10/6/12,-10.32,0
2012,280,2100,10/6/12,-10.33,0
2012,280,2200,10/6/12,-10.64,0
2012,280,2300,10/6/12,-10.64,0
2012,280,2400,10/6/12,-10.66,0
2012,281,100,10/7/12,-10.93,0
2012,281,200,10/7/12,-11.78,0
2012,281,300,10/7/12,-12.34,0
2012,281,400,10/7/12,-12.65,0
2012,281,500,10/7/12,-12.76,0
2012,281,600,10/7/12,-12.68,0
2012,281,700,10/7/12,-13.15,0
2012,281,800,10/7/12,-13.47,0
2012,281,900,10/7/12,-13.42,0
2012,281,1000,10/7/12,-12.72,0
2012,281,1100,10/7/12,-12.09,0
2012,281,1200,10/7/12,-11.5,0
2012,281,1300,10/7/12,-10.23,0
2012,281,1400,10/7/12,-9.45,0
2012,281,1500,10/7/12,-10.19,0
2012,281,1600,10/7/12,-10.43,0
2012,281,1700,10/7/12,-10.77,0
2012,281,1800,10/7/12,-12.68,0
2012,281,1900,10/7/12,-14.33,0
2012,281,2000,10/7/12,-14.48,0
2012,281,2100,10/7/12,-14.1,0
2012,281,2200,10/7/12,-13.85,0
2012,281,2300,10/7/12,-13.85,0
2012,281,2400,10/7/12,-13.76,0
2012,282,100,10/8/12,-13.88,0
2012,282,200,10/8/12,-13.93,0
2012,282,300,10/8/12,-13.98,0
2012,282,400,10/8/12,-14.1,0
2012,282,500,10/8/12,-14.29,0
2012,282,600,10/8/12,-14.49,0
2012,282,700,10/8/12,-14.65,0
2012,282,800,10/8/12,-14.73,0
2012,282,900,10/8/12,-14.9,0
2012,282,1000,10/8/12,-15.06,0
2012,282,1100,10/8/12,-14.73,0
2012,282,1200,10/8/12,-14.87,0
2012,282,1300,10/8/12,-14.95,0
2012,282,1400,10/8/12,-14.9,0
2012,282,1500,10/8/12,-14.94,0
2012,282,1600,10/8/12,-15.06,0
2012,282,1700,10/8/12,-15.91,0
2012,282,1800,10/8/12,-16.49,0
2012,282,1900,10/8/12,-17.1,0
2012,282,2000,10/8/12,-17.57,0
2012,282,2100,10/8/12,-17.98,0
2012,282,2200,10/8/12,-18.29,0
2012,282,2300,10/8/12,-18.71,0
2012,282,2400,10/8/12,-18.98,0
2012,283,100,10/9/12,-19.39,0
2012,283,200,10/9/12,-19.82,0
2012,283,300,10/9/12,-20.33,0
2012,283,400,10/9/12,-20.62,0
2012,283,500,10/9/12,-20.41,0
2012,283,600,10/9/12,-19.91,0
2012,283,700,10/9/12,-19.83,0
2012,283,800,10/9/12,-19.8,0
2012,283,900,10/9/12,-19.73,0
2012,283,1000,10/9/12,-19.4,0
2012,283,1100,10/9/12,-18.74,0
2012,283,1200,10/9/12,-18.4,0
2012,283,1300,10/9/12,-17.84,0
2012,283,1400,10/9/12,-17.93,0
2012,283,1500,10/9/12,-18.07,0
2012,283,1600,10/9/12,-18.18,0
2012,283,1700,10/9/12,-18.27,0
2012,283,1800,10/9/12,-18.54,0
2012,283,1900,10/9/12,-18.73,0
2012,283,2000,10/9/12,-19.01,0
2012,283,2100,10/9/12,-18.94,0
2012,283,2200,10/9/12,-18.68,0
2012,283,2300,10/9/12,-18.62,0
2012,283,2400,10/9/12,-18.26,0
2012,284,100,10/10/12,-18.75,0
2012,284,200,10/10/12,-18.6,0
2012,284,300,10/10/12,-18.27,0
2012,284,400,10/10/12,-18.31,0
2012,284,500,10/10/12,-17.42,0
2012,284,600,10/10/12,-17.47,0
2012,284,700,10/10/12,-18.67,0
2012,284,800,10/10/12,-18.36,0
2012,284,900,10/10/12,-17.52,0
2012,284,1000,10/10/12,-17.07,0
2012,284,1100,10/10/12,-16.58,0
2012,284,1200,10/10/12,-16.86,0
2012,284,1300,10/10/12,-17.3,0
2012,284,1400,10/10/12,-17.15,0
2012,284,1500,10/10/12,-16.66,0
2012,284,1600,10/10/12,-16.12,0
2012,284,1700,10/10/12,-16.44,0
2012,284,1800,10/10/12,-16.13,0
2012,284,1900,10/10/12,-15.92,0
2012,284,2000,10/10/12,-15.79,0
2012,284,2100,10/10/12,-15.91,0
2012,284,2200,10/10/12,-15.5,0
2012,284,2300,10/10/12,-15.5,0
2012,284,2400,10/10/12,-15.56,0
2012,285,100,10/11/12,-15.92,0
2012,285,200,10/11/12,-15.93,0
2012,285,300,10/11/12,-16.05,0
2012,285,400,10/11/12,-16.36,0
2012,285,500,10/11/12,-16.59,0
2012,285,600,10/11/12,-16.85,0
2012,285,700,10/11/12,-17.07,0
2012,285,800,10/11/12,-17.17,0
2012,285,900,10/11/12,-17.19,0
2012,285,1000,10/11/12,-17.14,0
2012,285,1100,10/11/12,-17.08,0
2012,285,1200,10/11/12,-16.75,0
2012,285,1300,10/11/12,-16.96,0
2012,285,1400,10/11/12,-17.06,0
2012,285,1500,10/11/12,-16.86,0
2012,285,1600,10/11/12,-16.89,0
2012,285,1700,10/11/12,-17.03,0
2012,285,1800,10/11/12,-17.27,0
2012,285,1900,10/11/12,-17.74,0
2012,285,2000,10/11/12,-18.03,0
2012,285,2100,10/11/12,-18.59,0
2012,285,2200,10/11/12,-18.91,0
2012,285,2300,10/11/12,-19.02,0
2012,285,2400,10/11/12,-19.24,0
2012,286,100,10/12/12,-19.51,0
2012,286,200,10/12/12,-19.53,0
2012,286,300,10/12/12,-19.81,0
2012,286,400,10/12/12,-19.76,0
2012,286,500,10/12/12,-19.76,0
2012,286,600,10/12/12,-19.37,0
2012,286,700,10/12/12,-19.23,0
2012,286,800,10/12/12,-19.18,0
2012,286,900,10/12/12,-19.22,0
2012,286,1000,10/12/12,-19.19,0
2012,286,1100,10/12/12,-18.86,0
2012,286,1200,10/12/12,-19.02,0
2012,286,1300,10/12/12,-19.36,0
2012,286,1400,10/12/12,-19.39,0
2012,286,1500,10/12/12,-19.27,0
2012,286,1600,10/12/12,-19.65,0
2012,286,1700,10/12/12,-19.83,0
2012,286,1800,10/12/12,-20.26,0
2012,286,1900,10/12/12,-20.7,0
2012,286,2000,10/12/12,-20.96,0
2012,286,2100,10/12/12,-20.96,0
2012,286,2200,10/12/12,-20.73,0
2012,286,2300,10/12/12,-20.82,0
2012,286,2400,10/12/12,-20.92,0
2012,287,100,10/13/12,-21.14,0
2012,287,200,10/13/12,-21.47,0
2012,287,300,10/13/12,-21.81,0
2012,287,400,10/13/12,-22.09,0
2012,287,500,10/13/12,-22.21,0
2012,287,600,10/13/12,-21.66,0
2012,287,700,10/13/12,-21.58,0
2012,287,800,10/13/12,-21.25,0
2012,287,900,10/13/12,-20.52,0
2012,287,1000,10/13/12,-18.88,0
2012,287,1100,10/13/12,-18.51,0
2012,287,1200,10/13/12,-19.27,0
2012,287,1300,10/13/12,-18.84,0
2012,287,1400,10/13/12,-16.88,0
2012,287,1500,10/13/12,-15.75,0
2012,287,1600,10/13/12,-17,0
2012,287,1700,10/13/12,-17.63,0
2012,287,1800,10/13/12,-17.93,0
2012,287,1900,10/13/12,-18.37,0
2012,287,2000,10/13/12,-18.23,0
2012,287,2100,10/13/12,-17.88,0
2012,287,2200,10/13/12,-17.75,0
2012,287,2300,10/13/12,-17.57,0
2012,287,2400,10/13/12,-17.27,0
2012,288,100,10/14/12,-16.83,0
2012,288,200,10/14/12,-16.66,0
2012,288,300,10/14/12,-16.69,0
2012,288,400,10/14/12,-16.87,0
2012,288,500,10/14/12,-16.4,0
2012,288,600,10/14/12,-16.44,0
2012,288,700,10/14/12,-16.55,0
2012,288,800,10/14/12,-16.26,0
2012,288,900,10/14/12,-15.7,0
2012,288,1000,10/14/12,-14.57,0
2012,288,1100,10/14/12,-14.31,0
2012,288,1200,10/14/12,-14.13,0
2012,288,1300,10/14/12,-14.22,0
2012,288,1400,10/14/12,-14.59,0
2012,288,1500,10/14/12,-14.33,0
2012,288,1600,10/14/12,-15.13,0
2012,288,1700,10/14/12,-15.12,0
2012,288,1800,10/14/12,-14.91,0
2012,288,1900,10/14/12,-14.67,0
2012,288,2000,10/14/12,-14.4,0
2012,288,2100,10/14/12,-14.43,0
2012,288,2200,10/14/12,-14.21,0
2012,288,2300,10/14/12,-13.88,0
2012,288,2400,10/14/12,-13.38,0
2012,289,100,10/15/12,-13.14,0
2012,289,200,10/15/12,-13.11,0
2012,289,300,10/15/12,-13.22,0
2012,289,400,10/15/12,-12.69,0
2012,289,500,10/15/12,-12.5,0
2012,289,600,10/15/12,-12.4,0
2012,289,700,10/15/12,-12.11,0
2012,289,800,10/15/12,-12.18,0
2012,289,900,10/15/12,-12.13,0
2012,289,1000,10/15/12,-11.99,0
2012,289,1100,10/15/12,-11.7,0
2012,289,1200,10/15/12,-11.11,0
2012,289,1300,10/15/12,-10.59,0
2012,289,1400,10/15/12,-11.24,0
2012,289,1500,10/15/12,-11.24,0
2012,289,1600,10/15/12,-11.51,0
2012,289,1700,10/15/12,-11.78,0
2012,289,1800,10/15/12,-11.83,0
2012,289,1900,10/15/12,-12.03,0
2012,289,2000,10/15/12,-11.99,0
2012,289,2100,10/15/12,-11.96,0
2012,289,2200,10/15/12,-12.12,0
2012,289,2300,10/15/12,-12.58,0
2012,289,2400,10/15/12,-12.71,0
2012,290,100,10/16/12,-12.66,0
2012,290,200,10/16/12,-12.28,0
2012,290,300,10/16/12,-12.63,0
2012,290,400,10/16/12,-13.34,0
2012,290,500,10/16/12,-14.09,0
2012,290,600,10/16/12,-14.53,0
2012,290,700,10/16/12,-14.61,0
2012,290,800,10/16/12,-14.1,0
2012,290,900,10/16/12,-13.67,0
2012,290,1000,10/16/12,-13.75,0
2012,290,1100,10/16/12,-13.39,0
2012,290,1200,10/16/12,-12.43,0
2012,290,1300,10/16/12,-11.6,0
2012,290,1400,10/16/12,-11.32,0
2012,290,1500,10/16/12,-11.55,0
2012,290,1600,10/16/12,-11.27,0
2012,290,1700,10/16/12,-11.81,0
2012,290,1800,10/16/12,-11.57,0
2012,290,1900,10/16/12,-11.82,0
2012,290,2000,10/16/12,-11.86,0
2012,290,2100,10/16/12,-12.03,0
2012,290,2200,10/16/12,-12.2,0
2012,290,2300,10/16/12,-12.29,0
2012,290,2400,10/16/12,-12.35,0
2012,291,100,10/17/12,-12.52,0
2012,291,200,10/17/12,-12.83,0
2012,291,300,10/17/12,-12.91,0
2012,291,400,10/17/12,-13.07,0
2012,291,500,10/17/12,-13.17,0
2012,291,600,10/17/12,-13.19,0
2012,291,700,10/17/12,-12.68,0
2012,291,800,10/17/12,-12.92,0
2012,291,900,10/17/12,-13.05,0
2012,291,1000,10/17/12,-13.26,0
2012,291,1100,10/17/12,-13.38,0
2012,291,1200,10/17/12,-13.49,0
2012,291,1300,10/17/12,-13.27,0
2012,291,1400,10/17/12,-13.39,0
2012,291,1500,10/17/12,-13.56,0
2012,291,1600,10/17/12,-13.7,0
2012,291,1700,10/17/12,-13.99,0
2012,291,1800,10/17/12,-14.12,0
2012,291,1900,10/17/12,-14.44,0
2012,291,2000,10/17/12,-14.29,0
2012,291,2100,10/17/12,-14.36,0
2012,291,2200,10/17/12,-14.56,0
2012,291,2300,10/17/12,-14.71,0
2012,291,2400,10/17/12,-15,0
2012,292,100,10/18/12,-15.19,0
2012,292,200,10/18/12,-15.17,0
2012,292,300,10/18/12,-15.41,0
2012,292,400,10/18/12,-15.85,0
2012,292,500,10/18/12,-15.97,0
2012,292,600,10/18/12,-15.92,0
2012,292,700,10/18/12,-15.8,0
2012,292,800,10/18/12,-15.66,0
2012,292,900,10/18/12,-15.48,0
2012,292,1000,10/18/12,-15.48,0
2012,292,1100,10/18/12,-15.14,0
2012,292,1200,10/18/12,-14.76,0
2012,292,1300,10/18/12,-14.83,0
2012,292,1400,10/18/12,-14.88,0
2012,292,1500,10/18/12,-15.4,0
2012,292,1600,10/18/12,-15.46,0
2012,292,1700,10/18/12,-15.53,0
2012,292,1800,10/18/12,-15.62,0
2012,292,1900,10/18/12,-16.24,0
2012,292,2000,10/18/12,-16.29,0
2012,292,2100,10/18/12,-16.65,0
2012,292,2200,10/18/12,-17.25,0
2012,292,2300,10/18/12,-17.45,0
2012,292,2400,10/18/12,-17.57,0
2012,293,100,10/19/12,-17.76,0
2012,293,200,10/19/12,-17.86,0
2012,293,300,10/19/12,-18.13,0
2012,293,400,10/19/12,-18.22,0
2012,293,500,10/19/12,-18.32,0
2012,293,600,10/19/12,-18.5,0
2012,293,700,10/19/12,-18.86,0
2012,293,800,10/19/12,-19.17,0
2012,293,900,10/19/12,-19.6,0
2012,293,1000,10/19/12,-19.51,0
2012,293,1100,10/19/12,-19.29,0
2012,293,1200,10/19/12,-18.67,0
2012,293,1300,10/19/12,-18.28,0
2012,293,1400,10/19/12,-18.06,0
2012,293,1500,10/19/12,-18.32,0
2012,293,1600,10/19/12,-19.14,0
2012,293,1700,10/19/12,-20.09,0
2012,293,1800,10/19/12,-20.84,0
2012,293,1900,10/19/12,-20.85,0
2012,293,2000,10/19/12,-20.8,0
2012,293,2100,10/19/12,-20.9,0
2012,293,2200,10/19/12,-21.25,0
2012,293,2300,10/19/12,-19.34,0
2012,293,2400,10/19/12,-17.91,0
2012,294,100,10/20/12,-17.04,0
2012,294,200,10/20/12,-16.89,0
2012,294,300,10/20/12,-17.01,0
2012,294,400,10/20/12,-17.25,0
2012,294,500,10/20/12,-17.47,0
2012,294,600,10/20/12,-17.88,0
2012,294,700,10/20/12,-17.23,0
2012,294,800,10/20/12,-16.62,0
2012,294,900,10/20/12,-16.7,0
2012,294,1000,10/20/12,-15.55,0
2012,294,1100,10/20/12,-14.47,0
2012,294,1200,10/20/12,-14.51,0
2012,294,1300,10/20/12,-13.17,0
2012,294,1400,10/20/12,-10.39,0
2012,294,1500,10/20/12,-10.61,0
2012,294,1600,10/20/12,-12.16,0
2012,294,1700,10/20/12,-14.05,0
2012,294,1800,10/20/12,-15.51,0
2012,294,1900,10/20/12,-15.78,0
2012,294,2000,10/20/12,-15.96,0
2012,294,2100,10/20/12,-15.67,0
2012,294,2200,10/20/12,-15.35,0
2012,294,2300,10/20/12,-14.97,0
2012,294,2400,10/20/12,-14.56,0
2012,295,100,10/21/12,-14.77,0
2012,295,200,10/21/12,-14.61,0
2012,295,300,10/21/12,-14.22,0
2012,295,400,10/21/12,-14.12,0
2012,295,500,10/21/12,-13.2,0
2012,295,600,10/21/12,-11.82,0
2012,295,700,10/21/12,-11.11,0
2012,295,800,10/21/12,-10.28,0
2012,295,900,10/21/12,-10.24,0
2012,295,1000,10/21/12,-9.44,0
2012,295,1100,10/21/12,-8.54,0
2012,295,1200,10/21/12,-8.24,0
2012,295,1300,10/21/12,-7.04,0
2012,295,1400,10/21/12,-7.22,0
2012,295,1500,10/21/12,-7.57,0
2012,295,1600,10/21/12,-6.954,0
2012,295,1700,10/21/12,-7.91,0
2012,295,1800,10/21/12,-8.6,0
2012,295,1900,10/21/12,-9.05,0
2012,295,2000,10/21/12,-8.65,0
2012,295,2100,10/21/12,-8.28,0
2012,295,2200,10/21/12,-7.95,0
2012,295,2300,10/21/12,-7.71,0
2012,295,2400,10/21/12,-7.82,0
2012,296,100,10/22/12,-7.97,0
2012,296,200,10/22/12,-8.1,0
2012,296,300,10/22/12,-8.14,0
2012,296,400,10/22/12,-7.83,0
2012,296,500,10/22/12,-7.78,0
2012,296,600,10/22/12,-7.64,0
2012,296,700,10/22/12,-7.8,0
2012,296,800,10/22/12,-8.23,0
2012,296,900,10/22/12,-8.6,0
2012,296,1000,10/22/12,-8.37,0
2012,296,1100,10/22/12,-7.51,0
2012,296,1200,10/22/12,-7.11,0
2012,296,1300,10/22/12,-7.12,0
2012,296,1400,10/22/12,-6.934,0
2012,296,1500,10/22/12,-6.665,0
2012,296,1600,10/22/12,-7.47,0
2012,296,1700,10/22/12,-8.63,0
2012,296,1800,10/22/12,-9.52,0
2012,296,1900,10/22/12,-9.91,0
2012,296,2000,10/22/12,-10.12,0
2012,296,2100,10/22/12,-10.58,0
2012,296,2200,10/22/12,-10.66,0
2012,296,2300,10/22/12,-11,0
2012,296,2400,10/22/12,-11.38,0
2012,297,100,10/23/12,-11.72,0
2012,297,200,10/23/12,-11.7,0
2012,297,300,10/23/12,-12.49,0
2012,297,400,10/23/12,-13.32,0
2012,297,500,10/23/12,-13.25,0
2012,297,600,10/23/12,-13.88,0
2012,297,700,10/23/12,-13.91,0
2012,297,800,10/23/12,-14.46,0
2012,297,900,10/23/12,-14.21,0
2012,297,1000,10/23/12,-13.7,0
2012,297,1100,10/23/12,-14.25,0
2012,297,1200,10/23/12,-16.57,0
2012,297,1300,10/23/12,-16.75,0
2012,297,1400,10/23/12,-16.33,0
2012,297,1500,10/23/12,-16.09,0
2012,297,1600,10/23/12,-15.99,0
2012,297,1700,10/23/12,-16.07,0
2012,297,1800,10/23/12,-16.41,0
2012,297,1900,10/23/12,-16.41,0
2012,297,2000,10/23/12,-16.43,0
2012,297,2100,10/23/12,-15.22,0
2012,297,2200,10/23/12,-15.12,0
2012,297,2300,10/23/12,-14.6,0
2012,297,2400,10/23/12,-14.45,0
2012,298,100,10/24/12,-14.52,0
2012,298,200,10/24/12,-14.64,0
2012,298,300,10/24/12,-14.67,0
2012,298,400,10/24/12,-14.72,0
2012,298,500,10/24/12,-14.89,0
2012,298,600,10/24/12,-15.41,0
2012,298,700,10/24/12,-14.99,0
2012,298,800,10/24/12,-14.19,0
2012,298,900,10/24/12,-14.19,0
2012,298,1000,10/24/12,-14.01,0
2012,298,1100,10/24/12,-12.18,0
2012,298,1200,10/24/12,-11.5,0
2012,298,1300,10/24/12,-12.25,0
2012,298,1400,10/24/12,-12.15,0
2012,298,1500,10/24/12,-11.98,0
2012,298,1600,10/24/12,-11.81,0
2012,298,1700,10/24/12,-12.17,0
2012,298,1800,10/24/12,-12.55,0
2012,298,1900,10/24/12,-12.12,0
2012,298,2000,10/24/12,-12.51,0
2012,298,2100,10/24/12,-12.19,0
2012,298,2200,10/24/12,-11.71,0
2012,298,2300,10/24/12,-11.51,0
2012,298,2400,10/24/12,-11.22,0
2012,299,100,10/25/12,-10.57,0
2012,299,200,10/25/12,-10.69,0
2012,299,300,10/25/12,-10.43,0
2012,299,400,10/25/12,-10.62,0
2012,299,500,10/25/12,-10.72,0
2012,299,600,10/25/12,-10.72,0
2012,299,700,10/25/12,-11.03,0
2012,299,800,10/25/12,-10.73,0
2012,299,900,10/25/12,-10.65,0
2012,299,1000,10/25/12,-11.12,0
2012,299,1100,10/25/12,-10.61,0
2012,299,1200,10/25/12,-10.39,0
2012,299,1300,10/25/12,-10.6,0
2012,299,1400,10/25/12,-10.47,0
2012,299,1500,10/25/12,-10.14,0
2012,299,1600,10/25/12,-10.62,0
2012,299,1700,10/25/12,-10.66,0
2012,299,1800,10/25/12,-10.7,0
2012,299,1900,10/25/12,-11.04,0
2012,299,2000,10/25/12,-11.86,0
2012,299,2100,10/25/12,-11.99,0
2012,299,2200,10/25/12,-12.32,0
2012,299,2300,10/25/12,-12.28,0
2012,299,2400,10/25/12,-12.18,0
2012,300,100,10/26/12,-12.32,0
2012,300,200,10/26/12,-12.68,0
2012,300,300,10/26/12,-13.14,0
2012,300,400,10/26/12,-13.61,0
2012,300,500,10/26/12,-13.94,0
2012,300,600,10/26/12,-13.9,0
2012,300,700,10/26/12,-13.4,0
2012,300,800,10/26/12,-13.2,0
2012,300,900,10/26/12,-14.16,0
2012,300,1000,10/26/12,-14.37,0
2012,300,1100,10/26/12,-13.16,0
2012,300,1200,10/26/12,-13.9,0
2012,300,1300,10/26/12,-13.91,0
2012,300,1400,10/26/12,-14.2,0
2012,300,1500,10/26/12,-14.75,0
2012,300,1600,10/26/12,-15.35,0
2012,300,1700,10/26/12,-15.65,0
2012,300,1800,10/26/12,-15.44,0
2012,300,1900,10/26/12,-15.56,0
2012,300,2000,10/26/12,-15.37,0
2012,300,2100,10/26/12,-15.13,0
2012,300,2200,10/26/12,-15.34,0
2012,300,2300,10/26/12,-15.47,0
2012,300,2400,10/26/12,-15.13,0
2012,301,100,10/27/12,-14.3,0
2012,301,200,10/27/12,-14.37,0
2012,301,300,10/27/12,-14.17,0
2012,301,400,10/27/12,-14.01,0
2012,301,500,10/27/12,-13.84,0
2012,301,600,10/27/12,-13.64,0
2012,301,700,10/27/12,-13.49,0
2012,301,800,10/27/12,-13.25,0
2012,301,900,10/27/12,-13.44,0
2012,301,1000,10/27/12,-13.43,0
2012,301,1100,10/27/12,-12.16,0
2012,301,1200,10/27/12,-11.55,0
2012,301,1300,10/27/12,-11.18,0
2012,301,1400,10/27/12,-11.08,0
2012,301,1500,10/27/12,-11.39,0
2012,301,1600,10/27/12,-12.11,0
2012,301,1700,10/27/12,-12,0
2012,301,1800,10/27/12,-12.82,0
2012,301,1900,10/27/12,-13.43,0
2012,301,2000,10/27/12,-13.32,0
2012,301,2100,10/27/12,-13.31,0
2012,301,2200,10/27/12,-13.58,0
2012,301,2300,10/27/12,-14.48,0
2012,301,2400,10/27/12,-14.9,0
2012,302,100,10/28/12,-15.41,0
2012,302,200,10/28/12,-15.62,0
2012,302,300,10/28/12,-15.48,0
2012,302,400,10/28/12,-15.69,0
2012,302,500,10/28/12,-15.92,0
2012,302,600,10/28/12,-15.87,0
2012,302,700,10/28/12,-15.32,0
2012,302,800,10/28/12,-14.89,0
2012,302,900,10/28/12,-15.27,0
2012,302,1000,10/28/12,-15.37,0
2012,302,1100,10/28/12,-15.05,0
2012,302,1200,10/28/12,-15,0
2012,302,1300,10/28/12,-15.22,0
2012,302,1400,10/28/12,-15.55,0
2012,302,1500,10/28/12,-15.79,0
2012,302,1600,10/28/12,-16.09,0
2012,302,1700,10/28/12,-16.28,0
2012,302,1800,10/28/12,-16.41,0
2012,302,1900,10/28/12,-16.34,0
2012,302,2000,10/28/12,-16.16,0
2012,302,2100,10/28/12,-16.67,0
2012,302,2200,10/28/12,-16.91,0
2012,302,2300,10/28/12,-17.64,0
2012,302,2400,10/28/12,-18.19,0
2012,303,100,10/29/12,-18.69,0
2012,303,200,10/29/12,-19.29,0
2012,303,300,10/29/12,-19.55,0
2012,303,400,10/29/12,-19.84,0
2012,303,500,10/29/12,-19.97,0
2012,303,600,10/29/12,-20.14,0
2012,303,700,10/29/12,-20.55,0
2012,303,800,10/29/12,-20.82,0
2012,303,900,10/29/12,-21.02,0
2012,303,1000,10/29/12,-21.38,0
2012,303,1100,10/29/12,-21.79,0
2012,303,1200,10/29/12,-22.1,0
2012,303,1300,10/29/12,-22.47,0
2012,303,1400,10/29/12,-22.73,0
2012,303,1500,10/29/12,-22.98,0
2012,303,1600,10/29/12,-23.15,0
2012,303,1700,10/29/12,-23.44,0
2012,303,1800,10/29/12,-23.42,0
2012,303,1900,10/29/12,-23.29,0
2012,303,2000,10/29/12,-23.25,0
2012,303,2100,10/29/12,-23.15,0
2012,303,2200,10/29/12,-23.32,0
2012,303,2300,10/29/12,-23.44,0
2012,303,2400,10/29/12,-23.61,0
2012,304,100,10/30/12,-23.61,0
2012,304,200,10/30/12,-23.59,0
2012,304,300,10/30/12,-23.59,0
2012,304,400,10/30/12,-23.13,0
2012,304,500,10/30/12,-22.82,0
2012,304,600,10/30/12,-22.72,0
2012,304,700,10/30/12,-22.76,0
2012,304,800,10/30/12,-22.77,0
2012,304,900,10/30/12,-22.83,0
2012,304,1000,10/30/12,-22.69,0
2012,304,1100,10/30/12,-22.69,0
2012,304,1200,10/30/12,-22.45,0
2012,304,1300,10/30/12,-22.32,0
2012,304,1400,10/30/12,-22.09,0
2012,304,1500,10/30/12,-22.03,0
2012,304,1600,10/30/12,-22.18,0
2012,304,1700,10/30/12,-22.03,0
2012,304,1800,10/30/12,-22.06,0
2012,304,1900,10/30/12,-22.04,0
2012,304,2000,10/30/12,-21.97,0
2012,304,2100,10/30/12,-21.86,0
2012,304,2200,10/30/12,-21.98,0
2012,304,2300,10/30/12,-22.18,0
2012,304,2400,10/30/12,-22.39,0
2012,305,100,10/31/12,-22.49,0
2012,305,200,10/31/12,-22.71,0
2012,305,300,10/31/12,-22.83,0
2012,305,400,10/31/12,-22.79,0
2012,305,500,10/31/12,-22.47,0
2012,305,600,10/31/12,-22.32,0
2012,305,700,10/31/12,-22.45,0
2012,305,800,10/31/12,-22.56,0
2012,305,900,10/31/12,-22.52,0
2012,305,1000,10/31/12,-22.4,0
2012,305,1100,10/31/12,-22.11,0
2012,305,1200,10/31/12,-21.97,0
2012,305,1300,10/31/12,-21.91,0
2012,305,1400,10/31/12,-22.04,0
2012,305,1500,10/31/12,-22.35,0
2012,305,1600,10/31/12,-22.95,0
2012,305,1700,10/31/12,-23.63,0
2012,305,1800,10/31/12,-24.21,0
2012,305,1900,10/31/12,-24.81,0
2012,305,2000,10/31/12,-25.11,0
2012,305,2100,10/31/12,-24.54,0
2012,305,2200,10/31/12,-24.6,0
2012,305,2300,10/31/12,-24.94,0
2012,305,2400,10/31/12,-24.2,0
2012,306,100,11/1/12,-23.72,0
2012,306,200,11/1/12,-23.45,0
2012,306,300,11/1/12,-23.18,0
2012,306,400,11/1/12,-22.85,0
2012,306,500,11/1/12,-22.05,0
2012,306,600,11/1/12,-22.28,0
2012,306,700,11/1/12,-21.96,0
2012,306,800,11/1/12,-21.81,0
2012,306,900,11/1/12,-21.66,0
2012,306,1000,11/1/12,-21.3,0
2012,306,1100,11/1/12,-20.22,0
2012,306,1200,11/1/12,-20.01,0
2012,306,1300,11/1/12,-19.22,0
2012,306,1400,11/1/12,-18.55,0
2012,306,1500,11/1/12,-19.34,0
2012,306,1600,11/1/12,-19.8,0
2012,306,1700,11/1/12,-20.1,0
2012,306,1800,11/1/12,-19.98,0
2012,306,1900,11/1/12,-19.86,0
2012,306,2000,11/1/12,-19.74,0
2012,306,2100,11/1/12,-19.5,0
2012,306,2200,11/1/12,-19.54,0
2012,306,2300,11/1/12,-19.62,0
2012,306,2400,11/1/12,-19.64,0
2012,307,100,11/2/12,-19.85,0
2012,307,200,11/2/12,-20.02,0
2012,307,300,11/2/12,-20.41,0
2012,307,400,11/2/12,-20.63,0
2012,307,500,11/2/12,-21.03,0
2012,307,600,11/2/12,-21.55,0
2012,307,700,11/2/12,-22.25,0
2012,307,800,11/2/12,-23.21,0
2012,307,900,11/2/12,-24.13,0
2012,307,1000,11/2/12,-24.55,0
2012,307,1100,11/2/12,-24.98,0
2012,307,1200,11/2/12,-25.76,0
2012,307,1300,11/2/12,-25.98,0
2012,307,1400,11/2/12,-26.13,0
2012,307,1500,11/2/12,-27.01,0
2012,307,1600,11/2/12,-27.79,0
2012,307,1700,11/2/12,-28.53,0
2012,307,1800,11/2/12,-28.92,0
2012,307,1900,11/2/12,-29.24,0
2012,307,2000,11/2/12,-29.07,0
2012,307,2100,11/2/12,-28.98,0
2012,307,2200,11/2/12,-29.24,0
2012,307,2300,11/2/12,-29.48,0
2012,307,2400,11/2/12,-29.94,0
2012,308,100,11/3/12,-29.61,0
2012,308,200,11/3/12,-29.56,0
2012,308,300,11/3/12,-29.34,0
2012,308,400,11/3/12,-28.84,0
2012,308,500,11/3/12,-29.63,0
2012,308,600,11/3/12,-30.09,0
